C,C#,D,D#,E,F,F#,G,G#,A,A#,B,label
0.129455247,0.014016796,0.108612361,0.0,0.245774621,0.071928102,0.0,0.040307668,0.067074193,0.211173681,0.002863322,0.108794009,22
0.123944485,0.034242571,0.15379104,0.001393702,0.117054604,0.151938119,0.010564656,0.113136744,0.012367043,0.187516332,0.044024316,0.050026388,22
0.151509316,0.0,0.145977252,0.004405511,0.141280284,0.055813015,0.043578684,0.178767448,0.014940375,0.117958999,0.0,0.145769116,8
0.128435027,0.005268551,0.09808102,0.191162322,0.002574464,0.113699139,0.0,0.138003918,0.067203472,0.015684352,0.234619185,0.005268551,4
0.094943537,0.006470846,0.197825357,0.008694521,0.093637765,0.013041781,0.078313453,0.176233966,0.00434726,0.128910644,0.00434726,0.19323361,8
0.0,0.172448008,0.077088832,0.013807534,0.190368787,0.013909008,0.132401832,0.005094104,0.089664843,0.169014101,0.009603031,0.126599921,10
0.0,0.140971424,0.083332777,0.013220056,0.206084824,0.010948552,0.112835344,0.006610028,0.082380152,0.201367283,0.004440766,0.137808795,10
0.233865988,0.003611579,0.09022297,0.007223157,0.090225858,0.209853922,0.003611579,0.137868014,0.0,0.124287939,0.073607502,0.025621492,6
0.066168795,0.021352793,0.17806418,0.021040008,0.129963443,0.0,0.102766677,0.164797549,0.0,0.137602432,0.0,0.178244124,8
0.061980485,0.008235424,0.222580059,0.013499287,0.08711701,0.0,0.110662575,0.215345505,0.0,0.124553657,0.0,0.156025998,8
0.119339665,0.014418943,0.088134338,0.016673415,0.244446995,0.034435955,0.028503345,0.057629061,0.065249818,0.189436666,0.0,0.141731799,22
0.050013145,0.014384706,0.118714944,0.040438372,0.153435338,0.002850075,0.121132262,0.150170333,0.01166896,0.139146521,0.01166896,0.186376385,17
0.0,0.099434965,0.0,0.098517634,0.191941794,0.001636681,0.131350347,0.004987183,0.139039085,0.063329435,0.026649735,0.243113141,5
0.070192812,0.050964725,0.187477157,0.001124126,0.160697847,0.113457246,0.012121284,0.091556055,0.0147196,0.218456673,0.034640998,0.044591477,15
0.235532486,0.0,0.110705993,0.003885494,0.070672681,0.193219717,0.009193319,0.140489469,0.0,0.149876251,0.078470472,0.007954119,6
0.169193904,0.010088701,0.152437516,0.0,0.145845702,0.097342284,0.029659676,0.15550072,0.011646718,0.110934053,0.015503494,0.10184723,1
0.155940781,0.0,0.151374913,0.13939413,0.002389961,0.131479482,0.014343332,0.149651329,0.06587287,0.062047365,0.11018881,0.017317028,13
0.001326998,0.101720174,0.195870044,0.002623942,0.137495523,0.0,0.131959591,0.07173531,0.025730253,0.182298271,0.011809146,0.137430747,3
0.104004403,0.033295926,0.160837948,0.003077934,0.133463937,0.127684341,0.020955277,0.125065551,0.018636032,0.156843741,0.082915986,0.033218926,15
0.131009143,0.052239163,0.074121095,0.164443056,0.018884663,0.130993082,0.0,0.12928317,0.132853998,0.025027392,0.137634666,0.003510572,4
0.003486096,0.130823534,0.013451087,0.135696072,0.158136472,0.000747198,0.113384276,0.014777871,0.137972427,0.074724643,0.052256474,0.16454385,5
0.09483917,0.033984618,0.098284353,0.041463487,0.163138911,0.0,0.128576937,0.143440467,0.002713867,0.103821578,0.014971301,0.174765312,17
0.188740978,0.010107338,0.117711229,0.023852268,0.082033084,0.190116599,0.004404782,0.122430024,0.0,0.139225755,0.097440431,0.023937512,6
0.141320283,0.072867138,0.058246662,0.08378772,0.053063901,0.157090653,0.020538837,0.128289445,0.114658012,0.030277415,0.104454702,0.035405232,18
0.092310799,0.027981214,0.187074015,0.0,0.089528316,0.005748124,0.127783435,0.191980441,0.0,0.13982673,0.0,0.137766925,8
0.104954745,0.017132686,0.175864305,0.075226387,0.053090038,0.107010094,0.036411891,0.165653333,0.014456288,0.123580132,0.094157034,0.032463065,20
0.008456593,0.12575306,0.108212845,0.041750774,0.153338147,0.014980778,0.13031598,0.020944191,0.100954717,0.177190741,0.004831022,0.113271153,10
0.150664443,0.012062981,0.103655931,0.024736951,0.176647666,0.053024809,0.048287893,0.08571336,0.05990417,0.157732709,0.006187316,0.12138177,22
0.136246607,0.0,0.120099074,0.126468952,0.016822724,0.178835239,0.011237524,0.098185581,0.027474408,0.08633327,0.187059098,0.011237524,11
0.001280554,0.117722752,0.128553971,0.006402772,0.133175034,0.014086099,0.181862273,0.074494583,0.041893875,0.112526557,0.022574488,0.16542704,24
0.220137283,0.001944225,0.148869579,0.013095037,0.119547329,0.114183809,0.017694377,0.201627702,0.023012513,0.055549802,0.015039262,0.069299082,1
0.133832542,0.010729742,0.161325561,0.0,0.144207673,0.079383979,0.036545503,0.151679132,0.014634862,0.148022079,0.016088599,0.103550328,8
0.222108276,0.000731564,0.104487575,0.118622792,0.047440924,0.139278538,0.018134866,0.139372444,0.074391909,0.029819195,0.042973815,0.062638103,13
0.175470102,0.00242204,0.120536109,0.115021913,0.02088843,0.134975589,0.017060626,0.160725223,0.094940831,0.038858988,0.067070002,0.052030146,13
0.074091771,0.17737322,0.010242366,0.14176833,0.018548249,0.109596681,0.113655645,0.013498356,0.207506288,0.010887861,0.101112811,0.021718421,2
0.104373119,0.142916065,0.016889285,0.133569081,0.013127318,0.146899471,0.083162637,0.043458106,0.167778065,0.001773801,0.134014524,0.012038528,2
0.067190917,0.156994858,0.010203457,0.146306338,0.120279839,0.011224279,0.11233002,0.031951695,0.168900488,0.070535963,0.043108508,0.060973636,14
0.047956393,0.178643427,0.014397897,0.117780428,0.109420652,0.02696096,0.13092164,0.01417303,0.156569065,0.084293167,0.035418104,0.083465236,14
0.01673098,0.069559704,0.17868157,0.013574255,0.118464415,0.045389969,0.114365049,0.091318646,0.058536828,0.185853635,0.015439737,0.092085212,3
0.02270599,0.079608349,0.170215593,0.00447256,0.123210721,0.0,0.131725257,0.14186171,0.011046472,0.172527105,0.003607128,0.139019116,3
0.06844575,0.036520676,0.247218028,0.01257729,0.090888356,0.124144808,0.027190299,0.110769964,0.02818181,0.135559277,0.08935918,0.029144562,15
0.057349767,0.046330718,0.167300438,0.017940937,0.137038237,0.097429513,0.052007461,0.126957409,0.014558289,0.165044409,0.077787031,0.040255793,15
0.134758628,0.023008708,0.102332589,0.170901513,0.013093831,0.126906564,0.005443961,0.13062884,0.113053692,0.026150156,0.14115767,0.012563847,4
0.115842681,0.018728382,0.107087552,0.147632567,0.010377896,0.148068318,0.004309661,0.150061008,0.118606727,0.024472015,0.131333469,0.023479725,4
0.024935124,0.071034507,0.063834642,0.183083351,0.023439505,0.115149523,0.080500479,0.04401778,0.111436506,0.013949451,0.173186501,0.095432629,16
0.025576341,0.0905451,0.040999231,0.177608756,0.019353993,0.107901436,0.118379401,0.02296497,0.147225501,0.005966759,0.161677438,0.081801075,16
0.015963343,0.09906458,0.051523849,0.078941983,0.155659685,0.021946629,0.107642651,0.027578316,0.113970069,0.135170616,0.028686629,0.163851649,5
0.011439748,0.132543765,0.011760097,0.112880132,0.162102956,0.002061242,0.14732847,0.002061242,0.142718996,0.106434628,0.026728335,0.141940388,5
0.118691347,0.023160595,0.058015025,0.041531737,0.146350542,0.014741925,0.094904894,0.128599752,0.027966683,0.166039354,0.003471312,0.176526835,17
0.083095594,0.057501623,0.129104886,0.027823418,0.137105333,0.046888777,0.091775168,0.113090124,0.036188665,0.121848183,0.02492351,0.130654717,17
0.099565816,0.038018108,0.128784966,0.02041071,0.107731829,0.157368227,0.023282025,0.11792293,0.007062102,0.144034169,0.129161379,0.02665774,15
0.131891066,0.032937525,0.121893635,0.012571287,0.101545388,0.150610468,0.011160893,0.147371356,0.0,0.148220039,0.130583297,0.011215046,6
0.182156724,0.08023556,0.017718301,0.054332431,0.073708302,0.173153928,0.009979929,0.137467535,0.112087176,0.032069711,0.098826483,0.028263919,18
0.166414324,0.06701284,0.051585299,0.090979994,0.040154569,0.156647768,0.014448832,0.12005568,0.114388111,0.031551076,0.11416689,0.032594616,18
0.025355483,0.178747989,0.014753177,0.1014165,0.009481068,0.103243298,0.146266259,0.021508618,0.134442357,0.00919809,0.136130037,0.119457124,7
0.027587535,0.145253041,0.011410801,0.12479727,0.011986115,0.106946861,0.179640045,0.003322435,0.153558655,0.003322435,0.146314659,0.085860149,7
0.015508473,0.190900917,0.066065145,0.03678289,0.077561388,0.029207559,0.192935182,0.0,0.128037848,0.134444295,0.016385899,0.112170404,19
0.017776208,0.174786726,0.053340617,0.051535781,0.081304219,0.048300895,0.176795696,0.01047549,0.127397081,0.102152122,0.030351419,0.125783747,19
0.066901068,0.056244523,0.168784359,0.026779006,0.125064873,0.008005834,0.096328348,0.191167431,0.024999931,0.129334113,0.0,0.106390514,8
0.087080339,0.050268447,0.140579712,0.011459055,0.125298208,0.0075521,0.114855809,0.166726813,0.006079027,0.141150282,0.009996408,0.138953801,8
0.15348409,0.009205923,0.166097686,0.11240743,0.024693841,0.055245298,0.054636732,0.173920327,0.019573657,0.079450137,0.125550286,0.025734595,20
0.11444065,0.013321624,0.159082794,0.092047463,0.033349708,0.085519043,0.046554338,0.184812475,0.015597751,0.108950769,0.125696705,0.020626681,20
0.108003738,0.085798262,0.033626605,0.203750355,0.0,0.104877573,0.003456255,0.121065657,0.191012498,0.0,0.148409057,0.0,9
0.126897133,0.104430105,0.019815257,0.163925702,0.013149644,0.153860582,0.017000272,0.100511083,0.15668992,0.012012326,0.130300484,0.001407492,9
0.021365552,0.149803731,0.019451817,0.140432188,0.101017824,0.028106914,0.091361098,0.033676249,0.160943412,0.013324039,0.116883763,0.123633413,21
0.029232599,0.120530854,0.016290547,0.185871632,0.079486398,0.040347136,0.102238921,0.033939543,0.167599391,0.017967895,0.105894362,0.100600722,21
0.000828227,0.119908815,0.097951857,0.031063579,0.156023416,0.016820686,0.146028273,0.032474995,0.109304395,0.173509353,0.001656454,0.114429951,10
0.0,0.142781383,0.125648592,0.022494665,0.140575901,0.012166047,0.138123961,0.015991848,0.096970888,0.154515364,0.009239783,0.141491569,10
0.127233089,0.034846519,0.11016601,0.022509646,0.144777595,0.094932452,0.044732864,0.097360513,0.037796695,0.178320195,0.020546301,0.08677812,22
0.114319131,0.028821189,0.135023072,0.013104268,0.158899369,0.084299201,0.03706292,0.113976523,0.026383675,0.159822077,0.020100459,0.108188116,22
0.134348453,0.009995575,0.14125906,0.08089267,0.031413061,0.206528417,0.001529706,0.10330504,0.02190077,0.090603005,0.157386161,0.020838081,11
0.150830058,0.002349169,0.157076767,0.105601182,0.018879927,0.147097996,0.014507598,0.126093856,0.020529443,0.087750049,0.159680988,0.009602968,11
0.132205242,0.108252495,0.015716511,0.110518427,0.018189139,0.180191202,0.08580306,0.035602508,0.047053181,0.067378143,0.198461889,0.000628203,23
0.099080793,0.110141091,0.02706897,0.15328117,0.014888361,0.165229827,0.085333323,0.023855986,0.090380115,0.033288882,0.178302988,0.019148493,23
0.0,0.133531741,0.004085955,0.137846433,0.082462519,0.03973269,0.138348708,0.024702174,0.129141492,0.02617137,0.115053225,0.168923691,12
0.011964804,0.154816299,0.000530358,0.134255202,0.105652648,0.027586781,0.166028556,0.003533334,0.121528191,0.019542755,0.093616969,0.160944103,12
0.006844376,0.12342461,0.118791888,0.018128089,0.130499652,0.015338347,0.167228486,0.090086679,0.039704567,0.09560165,0.03805951,0.156292146,24
0.026554478,0.116326523,0.107390432,0.033390508,0.110963534,0.032202391,0.159239989,0.067003964,0.056748188,0.093350842,0.035822821,0.16100633,24
0.121999916,0.024355171,0.159544717,0.011815575,0.116110571,0.114032448,0.023883031,0.157006395,0.013405113,0.147185983,0.062612392,0.048048687,1
0.173649493,0.005205924,0.142751973,0.0,0.137136724,0.110876055,0.024960992,0.177418459,0.0102063,0.11193263,0.011581819,0.094279632,1
0.157027424,0.025356115,0.086877606,0.153951212,0.025297204,0.142980717,0.003556944,0.152316952,0.107840312,0.014456529,0.104813027,0.025525957,13
0.210612722,0.018419397,0.095423602,0.12307887,0.026754125,0.117890325,0.016961249,0.169837335,0.069496838,0.028638782,0.06973894,0.053147813,13
0.075757402,0.178142848,0.012764296,0.161141278,0.006031675,0.117474595,0.096282785,0.027267963,0.1860747,0.007131294,0.09739058,0.034540585,2
0.075751312,0.179514248,0.007927931,0.134288602,0.011211732,0.137765669,0.142295749,0.013327425,0.170584677,0.007590791,0.108268595,0.011473268,2
0.042618969,0.158963799,0.013370309,0.119836148,0.110106233,0.020750803,0.144002147,0.013269457,0.178653839,0.069457379,0.02980892,0.099161997,14
0.046201148,0.149874949,0.011428726,0.117454569,0.124355711,0.033948686,0.138695434,0.014386597,0.148809199,0.066968979,0.046771084,0.10110492,14
0.016925196,0.099416765,0.159155899,0.009857072,0.141854451,0.00918436,0.138779288,0.091465666,0.025308518,0.179011206,0.019791053,0.109250525,3
0.022495068,0.097954115,0.15317257,0.005947886,0.139051353,0.011687073,0.131009553,0.101178076,0.037597219,0.145058761,0.01106169,0.143786638,3
0.076948821,0.051305444,0.206717945,0.008080145,0.107077854,0.098114375,0.025149974,0.132723746,0.010980855,0.16872249,0.071646698,0.042531653,15
0.06895734,0.05489545,0.195384989,0.007947996,0.117170283,0.11050226,0.023456015,0.124396775,0.014005126,0.166582798,0.072262156,0.044438813,15
0.114710841,0.019771168,0.111631465,0.165273063,0.009229684,0.120329022,0.010483719,0.124758414,0.100799161,0.031907429,0.177929529,0.013176505,4
0.112478457,0.01611584,0.087789354,0.164170517,0.006307859,0.142821239,0.00266664,0.143034092,0.093933753,0.026931956,0.200108623,0.003641669,4
0.036331348,0.105970909,0.032774025,0.150752201,0.026760485,0.110545515,0.121690881,0.018160863,0.118350376,0.017647463,0.17416494,0.086850995,16
0.029525227,0.101874155,0.039702682,0.165584652,0.02894009,0.103977369,0.096337033,0.027805081,0.147854996,0.024252612,0.156096553,0.078049549,16
0.022723571,0.111397128,0.009442345,0.097498392,0.184857093,0.008291198,0.134048716,0.009701147,0.13141842,0.099076978,0.025246923,0.16629809,5
0.009293223,0.142844407,0.010582657,0.102767758,0.144183142,0.014135234,0.145724363,0.004073915,0.151790052,0.096168137,0.019141422,0.15929569,5
0.083475497,0.047888455,0.099411225,0.033016003,0.166378929,0.022787404,0.115090055,0.114184357,0.027957959,0.122790133,0.025169038,0.141850944,17
0.068706288,0.057267389,0.092974732,0.043747311,0.165731699,0.008394444,0.126904765,0.124135073,0.017800704,0.120065823,0.022961343,0.151310429,17
0.1248156,0.024276931,0.142955114,0.012738784,0.115058693,0.146945715,0.010206417,0.132795364,0.019398526,0.14978223,0.074271946,0.04675468,15
0.165441012,0.015490421,0.11228905,0.034045673,0.083243792,0.157793326,0.006796813,0.142475472,0.027305016,0.109232759,0.121836382,0.024050284,6
0.14820544,0.087706467,0.026733422,0.101363121,0.043415627,0.156598782,0.03142949,0.086419197,0.146827732,0.023986422,0.134949898,0.012364401,18
0.153077919,0.088734346,0.040450781,0.081073575,0.05814636,0.151732035,0.01281151,0.144140339,0.116288845,0.017681325,0.124724138,0.011138828,18
0.037085365,0.160327791,0.023912704,0.121913619,0.012044548,0.102577329,0.156823536,0.012407342,0.138328615,0.013430892,0.140567044,0.080581215,7
0.043933215,0.13043767,0.014081041,0.130532611,0.057004935,0.092667601,0.129035122,0.019070241,0.119122459,0.023710665,0.115396584,0.125007856,7
0.023078159,0.184658517,0.070774417,0.036076462,0.081066671,0.047345178,0.190365994,0.011552873,0.101620966,0.120729512,0.018390837,0.114340417,19
0.019458301,0.153263626,0.078384569,0.044492338,0.106085376,0.024416186,0.1711525509999999,0.022939767,0.122835521,0.114368514,0.021624313,0.120978938,19
0.079529557,0.032120486,0.182994101,0.013646273,0.12340262,0.011078143,0.103099586,0.160749831,0.003473004,0.162998289,0.003473004,0.123435106,3
0.09661305,0.028777506,0.177139147,0.015097349,0.108815124,0.006833823,0.117435993,0.138368698,0.014941888,0.129884297,0.011572425,0.154520701,8
0.118234927,0.021987999,0.160628161,0.093998809,0.031957499,0.076415532,0.055637848,0.170818874,0.023043599,0.108396613,0.097541225,0.041338914,20
0.159242106,0.009162721,0.161459851,0.086011771,0.026549349,0.106434706,0.026654424,0.158908242,0.032926855,0.092876866,0.113986184,0.025786925,20
0.128218413,0.112421255,0.034477601,0.131037217,0.022845343,0.134169878,0.03575493,0.076334171,0.161008655,0.014040115,0.143669362,0.006023061,9
0.110855978,0.106922651,0.036252069,0.160114742,0.034809901,0.10651687,0.044339971,0.084382993,0.151571472,0.02075226,0.124797211,0.018683883,9
0.032477258,0.106316335,0.039105491,0.151363864,0.057923706,0.067552827,0.089031725,0.041978862,0.163411731,0.030624774,0.12376329,0.096450135,21
0.023196148,0.122304182,0.023926727,0.161398952,0.05792147,0.050532861,0.082145525,0.043644098,0.176140532,0.012411384,0.123329191,0.12304893,21
0.00267766,0.149888983,0.123618366,0.010710642,0.142656073,0.012184202,0.127409308,0.044960133,0.088016694,0.172617316,0.008925535,0.116335087,10
0.013951443,0.142177197,0.089173493,0.054326247,0.148600936,0.011190521,0.125123933,0.015470363,0.117737302,0.135124042,0.016110072,0.131014449,5
0.083212873,0.054983035,0.115598614,0.038062908,0.142074559,0.06725094,0.056531928,0.082334003,0.068784908,0.146952829,0.033060936,0.111152467,22
0.112659912,0.021295657,0.131653497,0.019889679,0.132291785,0.1020818,0.038385697,0.092209929,0.053034519,0.171194953,0.012271214,0.113031358,22
0.140560608,0.012779314,0.131151638,0.104273938,0.033380732,0.15213,0.017752647,0.127705351,0.030755149,0.093019394,0.137480662,0.019010566,11
0.13070851,0.003988093,0.139340604,0.123400807,0.035701659,0.147130121,0.012205149,0.125006391,0.025388214,0.099372569,0.143090135,0.014667748,11
0.121255168,0.125097618,0.021593261,0.132687425,0.009851745,0.152786942,0.096209967,0.028044833,0.094154079,0.03058472,0.1661678,0.021566443,23
0.118301429,0.121629438,0.026633399,0.12781479,0.026906434,0.13550318,0.068591935,0.052339939,0.095811606,0.044293864,0.157563785,0.024610203,23
0.013350198,0.140713676,0.018600353,0.139244773,0.079521433,0.047172918,0.170182157,0.006568355,0.112416046,0.013991781,0.114490048,0.143748261,7
0.008619175,0.119268526,0.014129091,0.13746401,0.107753873,0.036282966,0.125595758,0.015639647,0.14351909,0.024554001,0.105932931,0.161240933,12
0.007974009,0.110247497,0.118754805,0.018255878,0.133396627,0.020131309,0.164611022,0.078326352,0.030073624,0.11515873,0.041333881,0.161736265,24
0.01122506,0.124151621,0.12118988,0.023416702,0.119635218,0.022164866,0.163217488,0.080687568,0.037530958,0.113542312,0.038126589,0.145111738,24
0.08672553,0.038078591,0.199568161,0.013477671,0.116545496,0.088277966,0.025275267,0.138763003,0.017647433,0.183792441,0.051438616,0.040409824,15
0.150905689,0.006984891,0.130672704,0.023430576,0.093410153,0.183402335,0.00657347,0.141361154,0.006552907,0.125596298,0.101537592,0.02957223,6
0.084305523,0.042568482,0.19252196,0.020994429,0.117688734,0.097721238,0.022170422,0.115210045,0.019702968,0.183500807,0.066497584,0.037117807,15
0.174015779,0.009305375,0.130157769,0.019145666,0.092683745,0.150661173,0.014219249,0.147103573,0.00573662,0.146357468,0.074731234,0.035882348,6
0.058686165,0.052710308,0.165880293,0.027686672,0.137307964,0.077371392,0.033296537,0.11954888,0.043967488,0.175978836,0.051244155,0.056321309,3
0.206450833,0.000557783,0.124918109,0.00747214,0.10926075,0.147357081,0.002715182,0.164923951,0.009672354,0.136661172,0.054397179,0.035613466,1
